Token ID,Token,Lemma,GSMS,Farsi Token,Farsi Lemma,POS FAR,BN Synset,Correct?,Synonyms?,BN Gloss,Token ID FAR,Annotator notes,Farsi Lemma - BN Synset,Farsi Lemma - BN Gloss,English Lemma - WN Synsets,English Lemma - WN Glosses,English Lemma - BN Synsets,English Lemma - BN Glosses
d003.s002.t009,a,,X,کنفرانسی,کنفرانس,NOUN,n/a,,,n/a,d003.s002.t006,,,,,,,
d003.s002.t010,conference,conference,N,کنفرانسی,کنفرانس,NOUN,bn:00021721n,1,,A prearranged meeting for consultation or exchange of information or discussion (especially one with a formal agenda),d003.s002.t006,,,,,,,
d003.s002.t011,which,,X,که,که,SCONJ,n/a,,,n/a,d003.s002.t009,,,,,,,
d003.s002.t012,dealt,deal,V,می‌پردازد,پرداخت#پرداز,VERB,bn:00084527v,1,,"Be in charge of, act on, or dispose of",d003.s002.t014,,,,,,,
d003.s002.t013,with,,X,به,به,ADP,n/a,,,n/a,d003.s002.t010,,,,,,,
d003.s002.t014,this,,X,این,این,DET,n/a,,,n/a,d003.s002.t011,,,,,,,
d003.s002.t015,critical,critical,J,حیاتی,حیاتی,ADJ,bn:00100676a,1,,Forming or having the nature of a turning point or crisis,d003.s002.t013,,,,,,,
d003.s002.t016,challenge,challenge,N,چالش,چالش,"NOUN,EZ",bn:00017557n,1,,A demanding or stimulating situation,d003.s002.t012,,,,,,,
d003.s002.t017,.,,X,.,.,PUNCT,n/a,,,n/a,d003.s002.t015,,,,,,,
d003.s003.t001,Over,,X,بیش,بیش,ADJ,n/a,,,n/a,d003.s003.t001,,,,,,,
d003.s003.t002,100,,X,۱۰۰,۱۰۰,NUM,n/a,,,n/a,d003.s003.t003,,,,,,,
d003.s003.t003,participants,participant,N,شرکت‌کننده,شرکت‌کننده,NOUN,bn:00060798n,1,,Someone who takes part in an activity,d003.s003.t004,,,,,,,
d003.s003.t004,from,,X,از,از,ADP,n/a,,,n/a,d003.s003.t005,,,,,,,
d003.s003.t005,the,,X,گروه‌های,گروه,"NOUN,EZ",n/a,,,n/a,d003.s003.t006,,,,,,,
d003.s003.t006,main,main,J,اصلی,اصلی,ADJ,bn:00099598a,1,,Most important element,d003.s003.t008,,,,,,,
d003.s003.t007,interest,interest,N,شرکت‌کننده,شرکت‌کننده,NOUN,bn:00047078n,1,,A reason for wanting something done,d003.s003.t004,,,,,,,
d003.s003.t008,groups,group,N,گروه‌های,گروه,"NOUN,EZ",bn:00072536n,1,,People sharing some social relation,d003.s003.t006,,,,,,,
d003.s003.t009,attended,attend,V,شرکت➕کردند,شرکت➕کرد#کن,NOUN➕VERB,bn:00082907v,1,,"Be present at (meetings, church services, university), etc.",d003.s003.t011➕d003.s003.t012,,,,,,,
d003.s003.t010,and,,X,و,و,CCONJ,n/a,,,n/a,d003.s003.t013,,,,,,,
d003.s003.t011,debated,debate,V,بحث➕کردند,بحث➕کرد#کن,NOUN➕VERB,bn:00086341v,1,,Argue with one another,d003.s003.t037➕d003.s003.t038,,,,,,,
d003.s003.t012,issues,issue,N,موضوعاتی,موضوعات,NOUN,bn:00047688n,1,,An important question that is in dispute and must be settled,d003.s003.t016,,,,,,,
d003.s003.t013,such,such,R,مانند,مانند,"ADV,EZ",n/a,,,n/a,d003.s003.t017,,,,,,,
d003.s003.t014,as,as,R,,,,n/a,,,n/a,,,,,,,,
d003.s003.t015,the,,X,در,در,ADP,n/a,,,n/a,d003.s003.t014,,,,,,,
d003.s003.t016,role,role,N,نقش,نقش,"NOUN,EZ",bn:00036823n,1,,The actions and activities assigned to or required or expected of a person or group,d003.s003.t018,,,,,,,
d003.s003.t017,of,,X,,,,n/a,,,n/a,,,,,,,,
d003.s003.t018,key,key,J,کلیدی,کلیدی,ADJ,bn:00099258a,1,,Serving as an essential component,d003.s003.t020,,,,,,,
d003.s003.t019,actors,actor,N,بازیگران➕شرکای,بازیگر➕شرکا,"NOUN,EZ➕NOUN,EZ",bn:00001177n,1,,A person who acts and gets things done,d003.s003.t019➕d003.s003.t026,,,,,,,
d003.s003.t020,including,include,V,جمله,جمله,NOUN,bn:00089660v,1,,"Have as a part, be made up out of",d003.s003.t022,,,,,,,
d003.s003.t021,public,public,J,دولتی,دولتی,ADJ,bn:00109211a,1,,Not private; open to or concerning the people as a whole,d003.s003.t024,,,,,,,
d003.s003.t022,authorities,authority,N,مقامات,مقامات,"NOUN,EZ",bn:00001961n,1,,An administrative unit of government,d003.s003.t023,,,,,,,
d003.s003.t023,",",,X,،,،,PUNCT,n/a,,,n/a,d003.s003.t025,,,,,,,
d003.s003.t024,social,social,J,اجتماعی,اجتماعی,ADJ,bn:00110842a,1,,Relating to human society and its members,d003.s003.t027,,,,,,,
d003.s003.t025,partners,partner,N,شرکای,شرکا,"NOUN,EZ",n/a,,,n/a,d003.s003.t026,,bn:00060823n,A contract between two or more persons who agree to pool talent and money and share profits or losses,,,,
d003.s003.t026,",",,X,،,،,PUNCT,n/a,,,n/a,d003.s003.t028,,,,,,,
d003.s003.t027,voluntary,voluntary,J,داوطلبانه,داوطلبانه,ADJ,bn:00113672a,1,,Of your own free will or design; done by choice; not forced or compelled,d003.s003.t030,,,,,,,
d003.s003.t028,and,,X,و,و,CCONJ,n/a,,,n/a,d003.s003.t031,,,,,,,
d003.s003.t029,community,community,N,اجتماعی,اجتماعی,ADJ,bn:00021248n,0,1,A group of people living in a particular local area,d003.s003.t032,Sense tag error,bn:00072566n;bn:00072557n;bn:00055393n;bn:00110843a;bn:00110842a;bn:02264816n;bn:03164745n;bn:00019026n;bn:00415987n;bn:03181494n;bn:00072574n;bn:00110844a,"An extended social group having a distinctive cultural and economic organization	;The act of meeting for social purposes	;A party of people assembled to promote sociability and communal activity	;Living together or enjoying life in communities or organized groups	;Relating to human society and its members	;Living organisms including humans are social when they live collectively in interacting populations, whether they are aware of it, and whether the interaction is voluntary or involuntary.	;Social animals are creatures that are greatly interactive with other members of its species, with an individual animal's success highly dependent on the overall cohesion and propagation of the group.	;A clergyman or other person in religious orders	;The Sociable or Buddy Bike or Side By Side Bicycle is a bicycle that supports two riders who sit side by side.	;Communitarianism is a philosophy that emphasizes the connection between the individual and the community.	;The study and classification of human societies	;Relating to or belonging to or characteristic of high society",wn:08223802n; wn:13240839n; wn:08224274n; wn:13971382n; wn:08553535n; wn:07941729n,a group of people living in a particular local area; common ownership; a group of nations having common interests; agreement as to goals; a district where people live; occupied primarily by private residences; (ecology) a group of interdependent organisms inhabiting the same region and interacting with each other,,
d003.s003.t030,organisations,organisation,N,سازمان‌های,سازمان,"NOUN,EZ",bn:00001423n,1,,The persons (or committees or departments etc.) who make up a body for the purpose of administering something,d003.s003.t029,,,,,,,
d003.s003.t031,as,as,R,و,و,CCONJ,n/a,,,n/a,d003.s003.t033,,,,,,,
d003.s003.t032,well,well,R,,,,n/a,,,n/a,,,,,,,,
d003.s003.t033,as,,X,همچنین,همچنین,CCONJ,n/a,,,n/a,d003.s003.t034,,,,,,,
d003.s003.t034,service,service,N,خدمات,خدمات,NOUN,bn:00070651n,1,,Work done by one person or group that benefits another,d003.s003.t036,,,,,,,
d003.s003.t035,users,user,N,کاربران,کاربر,"NOUN,EZ",bn:00079373n,1,,A person who makes use of a thing; someone who uses or employs something,d003.s003.t035,,,,,,,
d003.s003.t036,.,,X,.,.,PUNCT,n/a,,,n/a,d003.s003.t039,,,,,,,
d003.s004.t001,There,,X,,,,n/a,,,n/a,,,,,,,,
d003.s004.t002,were,be,V,است,است,VERB,n/a,,,n/a,d003.s004.t014,,,,,,,
d003.s004.t003,relatively,relatively,R,نسبتا,نسبتا,ADV,bn:00114784r,1,,In a relative manner; by comparison to something else,d003.s004.t002,,,,,,,
d003.s004.t004,few,few,J,کمی,کمی,ADJ,bn:00102920a,1,,A quantifier that can be used with count nouns and is often preceded by `a'; a small but indefinite number,d003.s004.t003,,,,,,,
d003.s004.t005,cases,case,N,موارد,موارد,"NOUN,EZ",bn:00016401n,1,,An occurrence of something,d003.s004.t001,,,,,,,
d003.s004.t006,reported,report,V,گزارش‌شده,گزارش‌شده,ADJ,bn:00092825v,1,,Make known to the authorities,d003.s004.t013,,,,,,,
d003.s004.t007,of,,X,از,از,ADP,n/a,,,n/a,d003.s004.t004,,,,,,,
d003.s004.t008,attempts,attempt,N,تلاش➕دادن,تلاش➕دادن,"NOUN➕NOUN,EZ",bn:00007011n,1,,Earnest and conscientious activity intended to do or accomplish something,d003.s004.t005➕d003.s004.t008,,,,,,,
d003.s004.t009,to,,X,برای,برای,"ADP,EZ",n/a,,,n/a,d003.s004.t006,,,,,,,
d003.s004.t010,involve,involve,V,مشارکت,مشارکت,NOUN,bn:00089893v,1,,Engage as a participant,d003.s004.t007,,,,,,,
d003.s004.t011,users,user,N,کاربران,کاربر,NOUN,bn:00079373n,1,,A person who makes use of a thing; someone who uses or employs something,d003.s004.t009,,,,,,,
d003.s004.t012,in,,X,در,در,ADP,n/a,,,n/a,d003.s004.t010,,,,,,,
d003.s004.t013,service,service,N,خدمات,خدمات,"NOUN,EZ",bn:00070651n,1,,Work done by one person or group that benefits another,d003.s004.t012,,,,,,,
d003.s004.t014,planning,planning,N,برنامه‌ریزی,برنامه‌ریزی,"NOUN,EZ",bn:00062794n,1,,An act of formulating a program for a definite course of action,d003.s004.t011,,,,,,,
d003.s004.t015,but,,X,اما,اما,CCONJ,n/a,,,n/a,d003.s004.t016,,,,,,,
d003.s004.t016,their,,X,آنها,آنها,PRON,n/a,,,n/a,d003.s004.t018,,,,,,,
d003.s004.t017,involvement,involvement,N,مشارکت,مشارکت,"NOUN,EZ",bn:00030844n,1,,The act of sharing in the activities of a group,d003.s004.t017,,,,,,,
d003.s004.t018,in,,X,در,در,ADP,n/a,,,n/a,d003.s004.t019,,,,,,,
d003.s004.t019,service,service,N,خدمات,خدمات,"NOUN,EZ",bn:00070651n,1,,Work done by one person or group that benefits another,d003.s004.t021,,,,,,,
d003.s004.t020,provision,provision,N,ارائه,ارائه,"NOUN,EZ",bn:00064922n,1,,The activity of supplying or providing something,d003.s004.t020,,,,,,,
d003.s004.t021,was,be,V,گزارش‌شده,گزارش‌شده,ADJ,n/a,,,n/a,d003.s004.t013,,,,,,,
d003.s004.t022,found,find,V,,,,bn:00082811v,0,0,"Establish after a calculation, investigation, experiment, survey, or study",,Corresponding Farsi token not provided (Translation error),bn:00036777n,A punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations,wn:02248465v; wn:02154508v; wn:02285629v; wn:00918872v; wn:00715239v; wn:02128873v; wn:02213336v; wn:01637982v; wn:00721437v; wn:02212275v; wn:00971999v; wn:00522751v; wn:02197781v; wn:02247977v; wn:02021653v; wn:00250691v,"come upon, as if by accident; meet with; discover or determine the existence, presence, or fact of; come upon after searching; find the location of something that was missed or lost; establish after a calculation, investigation, experiment, survey, or study; come to believe on the basis of emotion, intuitions, or indefinite grounds; perceive or be contemporaneous with; get something or somebody for a specific purpose; make a discovery, make a new finding; make a discovery; obtain through effort or management; decide on and make a declaration about; receive a specified treatment (abstract); perceive oneself to be in a certain condition or place; get or find back; recover the use of; succeed in reaching; arrive at; accept and make use of one's personality, abilities, and situation",,
d003.s004.t023,to,,X,,,,n/a,,,n/a,,,,,,,,
d003.s004.t024,be,be,V,است,است,VERB,n/a,,,n/a,d003.s004.t023,,,,,,,
d003.s004.t025,more,more,R,رایج‌تر,رایج,ADJ,bn:00116284r,0,0,Used to form the comparative of some adjectives and adverbs,d003.s004.t022,(Alignment error),,,wn:00099341r; wn:00099712r,used to form the comparative of some adjectives and adverbs; comparative of much; to a greater degree or extent,,
d003.s004.t026,common,common,J,رایج‌تر,رایج,ADJ,bn:00100093a,1,,Commonly encountered,d003.s004.t022,,,,,,,
d003.s004.t027,.,,X,.,.,PUNCT,n/a,,,n/a,d003.s004.t024,,,,,,,
d003.s005.t001,Note,note,N,توجه,توجه,NOUN,bn:00058145n,1,,A brief written record,d003.s005.t008,,,,,,,
d003.s005.t002,was,be,V,شد,شد#شو,VERB,n/a,,,n/a,d003.s005.t009,,,,,,,
d003.s005.t003,also,also,R,همچنین,همچنین,CCONJ,bn:00114246r,1,,In addition,d003.s005.t001,,,,,,,
d003.s005.t004,taken,take,V,,,,n/a,,,n/a,,,bn:00036777n,A punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations,,,,
d003.s005.t005,of,,X,به,به,ADP,n/a,,,n/a,d003.s005.t002,,,,,,,
d003.s005.t006,the,,X,,,,n/a,,,n/a,,,,,,,,
d003.s005.t007,variety,variety,N,تنوع,تنوع,"NOUN,EZ",bn:00027862n,1,,Noticeable heterogeneity,d003.s005.t003,,,,,,,
d003.s005.t008,of,,X,,,,n/a,,,n/a,,,,,,,,
d003.s005.t009,different,different,J,مختلف,مختلف,"ADJ,EZ",bn:00101350a,1,,Marked by dissimilarity,d003.s005.t005,,,,,,,
d003.s005.t010,roles,role,N,نقش‌های,نقش,"NOUN,EZ",bn:00036823n,1,,The actions and activities assigned to or required or expected of a person or group,d003.s005.t004,,,,,,,
d003.s005.t011,played,play,V,,,,bn:00091709v,0,0,Act or have an effect in a specified way or with a specific effect or outcome,,Corresponding Farsi token not provided (Translation error),bn:00036777n,A punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations,wn:01072949v; wn:02370650v; wn:01725051v; wn:01719302v; wn:02418686v; wn:01724459v; wn:01726172v; wn:00013615v; wn:01903385v; wn:01138911v; wn:02418421v; wn:01722077v; wn:01717436v; wn:01716619v; wn:01149470v; wn:00013328v; wn:02597601v; wn:01717169v; wn:01586278v; wn:01163355v; wn:00711932v; wn:02722449v; wn:02437465v; wn:01903562v; wn:01719921v; wn:01716882v; wn:01629589v; wn:01377239v; wn:01156115v; wn:01155687v; wn:01080691v; wn:01080064v; wn:01079873v; wn:01079480v; wn:00075875v,"participate in games or sport; act or have an effect in a specified way or with a specific effect or outcome; play on an instrument; play a role or part; be at play; be engaged in playful activity; amuse oneself in a way characteristic of children; replay (as a melody); perform music on (a musical instrument); pretend to have certain qualities or state of mind; move or seem to move quickly, lightly, or irregularly; bet or wager (money); engage in recreational activities rather than work; occupy oneself in a diversion; pretend to be somebody in the framework of a game or playful activity; emit recorded sound; perform on a certain location; put (a card or piece) into play during a game, or act strategically as if in a card game; engage in an activity as if it were a game rather than take it seriously; behave in a certain way; cause to emit recorded audio or video; manipulate manually or in one's mind or imagination; use to one's advantage; consider not very seriously; be received or accepted or interpreted in a specific way; behave carelessly or indifferently; cause to move or operate freely within a bounded space; perform on a stage or theater; be performed or presented for public viewing; cause to happen or to occur as a consequence; discharge or direct or be discharged or directed as if in a continuous stream; make bets; stake on the outcome of an issue; shoot or hit in a particular manner; use or move; employ in a game or in a specific position; contend against an opponent in a sport, game, or battle; exhaust by allowing to pull on the line",,
